Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
TinkersConstructRefactor,slimeknights.tconstruct.library.client.modifiers,BreakableModifierModel,6,1,5,5,55,7,0,1,0.4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.library.client.modifiers,Unbaked,2,0,2,2,22,4,0,1,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.client.modifiers,FluidModifierModel,2,1,6,3,63,11,1,2,0.6666666666666666,1,5
TinkersConstructRefactor,slimeknights.tconstruct.library.client.modifiers,IBakedModifierModel,1,0,4,0,44,4,4,0,-1.0,3,2
TinkersConstructRefactor,slimeknights.tconstruct.library.client.modifiers,IUnbakedModifierModel,0,0,2,0,20,2,1,0,-1.0,9,0
TinkersConstructRefactor,slimeknights.tconstruct.library.client.modifiers,ModifierIconManager,5,4,5,4,107,15,0,0,0.6,4,5
TinkersConstructRefactor,slimeknights.tconstruct.library.client.modifiers,ModifierModelManager,6,2,10,6,174,28,0,0,0.5,3,8
TinkersConstructRefactor,slimeknights.tconstruct.library.client.modifiers,ModifierModelRegistrationEvent,1,1,3,2,23,3,0,0,1.0,4,2
TinkersConstructRefactor,slimeknights.tconstruct.library.client.modifiers,ModifierModels,0,0,1,0,3,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.client.modifiers,NormalModifierModel,4,1,6,5,51,8,1,1,0.3333333333333333,1,3
TinkersConstructRefactor,slimeknights.tconstruct.library.client.modifiers,TankModifierModel,1,1,4,2,42,6,0,3,1.0,1,5
TinkersConstructRefactor,slimeknights.tconstruct.library.client.particle,AttackParticle,1,0,4,4,31,5,0,0,0.75,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.client.particle,SlimeParticle,1,0,4,4,17,4,0,0,0.75,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.client.particle,Factory,1,0,2,2,9,2,0,0,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.data,AbstractTagProvider,10,1,20,15,203,27,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.data.material,AbstractMaterialDataProvider,12,10,18,3,166,21,0,0,0.5,5,6
TinkersConstructRefactor,slimeknights.tconstruct.library.data.material,AbstractMaterialStatsDataProvider,3,0,5,2,51,7,0,0,0.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.library.data.material,JsonWrapper,1,0,0,0,6,0,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.data.material,AbstractMaterialTraitDataProvider,3,0,11,2,97,13,0,0,0.0,0,8
TinkersConstructRefactor,slimeknights.tconstruct.library.data.recipe,IByproduct,0,0,4,0,21,4,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.data.recipe,ICastCreationHelper,0,0,2,0,28,2,2,1,-1.0,0,6
TinkersConstructRefactor,slimeknights.tconstruct.library.data.recipe,ICommonRecipeHelper,0,0,0,0,5,0,0,1,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.data.recipe,IMaterialRecipeHelper,0,0,12,0,105,13,0,1,-1.0,0,6
TinkersConstructRefactor,slimeknights.tconstruct.library.data.recipe,IRecipeHelper,0,0,0,0,6,0,3,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.data.recipe,ISmelteryRecipeHelper,0,0,23,0,386,38,0,2,-1.0,0,8
TinkersConstructRefactor,slimeknights.tconstruct.library.data.recipe,IToolRecipeHelper,0,0,4,0,52,4,0,2,-1.0,0,9
TinkersConstructRefactor,slimeknights.tconstruct.library.data.recipe,SpecialRecipeBuilder,1,0,8,8,28,8,0,0,0.625,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.data.tinkering,AbstractEnchantmentToModifierProvider,1,0,6,2,49,8,0,0,0.3333333333333333,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.data.tinkering,AbstractFluidContainerTransferProvider,0,0,1,1,8,1,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.data.tinkering,AbstractMaterialTagProvider,0,0,1,0,8,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.data.tinkering,AbstractModifierProvider,2,0,17,2,139,24,0,0,0.6470588235294118,1,7
TinkersConstructRefactor,slimeknights.tconstruct.library.data.tinkering,AbstractModifierTagProvider,0,0,1,0,8,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.data.tinkering,AbstractSpillingFluidProvider,8,0,15,4,123,18,0,0,0.2,0,7
TinkersConstructRefactor,slimeknights.tconstruct.library.data.tinkering,Builder,3,0,3,2,31,4,0,0,0.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.data.tinkering,SpillingFluidJson,3,0,0,0,8,0,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.data.tinkering,AbstractStationSlotLayoutProvider,5,0,7,2,59,7,0,0,0.2857142857142857,0,3
TinkersConstructRefactor,slimeknights.tconstruct.library.data.tinkering,AbstractToolDefinitionDataProvider,6,0,31,24,272,49,0,0,0.5161290322580645,0,13
TinkersConstructRefactor,slimeknights.tconstruct.library.data.tinkering,ArmorDataBuilder,3,0,24,22,204,38,0,0,0.125,0,11
TinkersConstructRefactor,slimeknights.tconstruct.library.events,MaterialsLoadedEvent,1,0,1,0,12,1,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.events,TinkerToolEvent,14,2,13,9,119,15,2,0,0.46153846153846156,0,4
TinkersConstructRefactor,slimeknights.tconstruct.library.events,ToolHarvestEvent,7,1,8,5,78,10,0,1,0.375,3,2
TinkersConstructRefactor,slimeknights.tconstruct.library.events,ToolHarvest,0,0,1,0,3,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.events,ToolShearEvent,5,1,4,3,33,4,0,1,0.75,3,2
TinkersConstructRefactor,slimeknights.tconstruct.library.events,ToolShear,0,0,1,0,3,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.events,ToolEquipmentChangeEvent,2,1,3,2,20,3,0,0,1.0,3,2
TinkersConstructRefactor,slimeknights.tconstruct.library.events,ToolEquip,0,0,1,0,3,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.events.teleport,EnderdodgingTeleportEvent,1,1,3,2,18,3,0,0,1.0,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.events.teleport,Teleport,0,0,1,0,3,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.events.teleport,EnderportingTeleportEvent,0,0,2,2,11,2,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.events.teleport,EnderSlimeTeleportEvent,1,0,3,3,19,3,0,0,0.6666666666666666,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.events.teleport,SlimeslingTeleportEvent,7,1,16,15,67,16,0,0,0.1875,3,1
TinkersConstructRefactor,slimeknights.tconstruct.library.events.teleport,SlimeslingCallback,0,0,1,0,3,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.events.teleport,SpillingTeleportEvent,0,0,2,2,11,2,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.exception,TinkerAPIException,0,0,4,1,14,4,2,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.exception,TinkerAPIMaterialException,0,0,7,5,23,7,0,1,-1.0,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.exception,TinkerJSONException,0,0,6,4,20,6,0,1,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid,FillOnlyFluidHandler,1,0,6,6,24,6,0,0,0.3333333333333333,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid,FluidTankAnimated,1,0,1,1,6,1,0,1,0.0,5,0
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid,FluidTankBase,1,0,2,1,17,4,1,0,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid,FluidTooltipHandler,7,6,13,12,112,13,0,0,1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid,FluidUnit,0,0,1,1,8,1,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid,FluidUnitList,0,0,1,1,8,1,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid,FluidTransferUtil,0,0,4,4,29,4,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid,IFluidTankUpdater,0,0,1,0,9,1,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid.transfer,EmptyFluidContainerTransfer,0,0,1,1,8,1,0,1,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid.transfer,EmptyFluidWithNBTTransfer,0,0,1,1,8,1,0,1,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid.transfer,FillFluidContainerTransfer,0,0,1,1,8,1,0,1,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid.transfer,FillFluidWithNBTTransfer,0,0,1,1,8,1,0,1,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid.transfer,FluidContainerTransferManager,4,4,0,0,21,0,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.fluid.transfer,IFluidContainerTransfer,0,0,0,0,5,0,4,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,AddToolDataFunction,6,2,12,8,116,22,0,0,0.5833333333333334,5,9
TinkersConstructRefactor,slimeknights.tconstruct.library.json,Serializer,0,0,2,2,29,7,1,0,-1.0,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,Builder,2,0,6,4,37,7,0,0,0.5,0,3
TinkersConstructRefactor,slimeknights.tconstruct.library.json,ConditionSerializer,2,0,2,2,29,4,0,0,-1.0,2,4
TinkersConstructRefactor,slimeknights.tconstruct.library.json,Deserializer,0,0,1,1,11,2,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,Serializer,0,0,1,1,10,2,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,FluidIngredientSerializer,1,1,1,0,11,1,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,JsonCondition,2,0,3,3,17,4,0,0,0.0,6,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,JsonRedirect,3,0,2,2,31,4,0,0,1.0,4,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,18,0,22,22,249,33,3,0,0.36363636363636365,5,12
TinkersConstructRefactor,slimeknights.tconstruct.library.json,Fixed,2,0,3,3,23,3,0,1,0.6666666666666666,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,First,2,0,3,3,26,3,0,1,0.6666666666666666,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomInTier,7,0,4,4,83,12,0,1,0.5,1,7
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomBuilder,5,0,4,4,51,5,0,0,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagDifferencePresentCondition,3,1,7,7,62,14,0,0,0.42857142857142855,4,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagIntersectionPresentCondition,2,1,7,7,67,17,0,0,0.42857142857142855,3,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagNotEmptyLootCondition,1,0,5,4,29,5,0,0,0.8,3,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json,ConditionSerializer,0,0,3,2,16,3,0,1,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagPreferenceLootEntry,1,0,6,3,32,6,0,0,0.5,4,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json,Serializer,0,0,2,1,10,2,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,AndJsonPredicate,2,0,4,4,27,6,0,1,0.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,IJsonPredicate,0,0,2,0,14,2,3,0,-1.0,10,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,InvertedJsonPredicate,3,0,8,8,40,8,0,1,0.25,7,3
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,Loader,1,0,5,5,24,5,0,0,0.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,NestedJsonPredicateLoader,4,0,6,5,49,10,0,0,0.3333333333333333,4,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,OrJsonPredicate,2,0,4,4,27,6,0,1,0.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,TagPredicateLoader,3,0,4,4,22,4,0,0,0.5,2,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,BlockPredicate,5,0,3,2,40,3,2,0,-1.0,6,3
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,SetBlockPredicate,2,1,6,6,44,9,0,1,0.6666666666666666,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,TagBlockPredicate,2,1,2,2,13,2,0,1,1.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,LivingEntityPredicate,8,0,9,8,75,9,2,0,-1.0,5,3
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,MobTypePredicate,3,2,6,6,34,6,0,1,0.3333333333333333,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,TagEntityPredicate,2,1,2,2,13,2,0,1,1.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,ModifierPredicate,5,0,3,2,39,3,2,0,-1.0,15,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,SlotTypeModifierPredicate,2,1,6,6,46,10,0,1,0.6666666666666666,1,3
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,TagModifierPredicate,2,1,2,2,13,2,0,1,1.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.serializer,GenericIntSerializer,0,0,1,1,9,1,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,IMaterial,2,0,7,0,46,9,1,0,-1.0,37,3
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,LazyMaterial,2,0,9,8,65,13,1,0,0.0,2,3
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,Material,6,0,3,2,42,3,1,1,0.0,4,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialId,0,0,14,13,84,15,0,1,-1.0,72,4
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialManager,10,3,15,11,190,22,0,0,0.2,10,8
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialVariant,2,1,13,11,81,15,0,1,0.0,15,4
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialVariantId,2,0,15,0,128,22,1,0,-1.0,61,4
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,UpdateMaterialsPacket,3,0,3,3,50,6,0,0,0.6666666666666666,3,3
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialManagerTest,2,0,11,0,92,11,0,0,0.0,1,5
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,TestMaterial,0,0,1,1,5,1,0,2,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,UpdateMaterialPacketTest,3,3,1,0,33,1,0,0,0.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.library.materials,IMaterialRegistry,0,0,15,0,102,15,1,0,-1.0,11,2
TinkersConstructRefactor,slimeknights.tconstruct.library.materials,MaterialRegistry,13,2,17,12,197,22,0,0,0.0,37,21
TinkersConstructRefactor,slimeknights.tconstruct.library.materials,MaterialRegistryImpl,3,0,16,15,61,17,0,1,0.0,1,6
TinkersConstructRefactor,slimeknights.tconstruct.library.materials,MaterialRegistryExtension,1,0,4,4,24,4,0,0,0.75,0,5
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.json,MaterialJson,6,0,0,0,8,0,0,0,-1.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.json,MaterialStatJson,1,0,1,1,12,2,0,0,0.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.json,MaterialTraitsJson,2,0,1,1,15,2,0,0,0.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,BaseMaterialStats,0,0,2,0,21,2,1,1,-1.0,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,IMaterialStats,0,0,5,0,28,5,2,0,-1.0,6,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,IRepairableMaterialStats,0,0,1,0,10,1,0,1,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,MaterialStatsId,0,0,3,3,14,3,0,0,-1.0,50,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,MaterialStatsManager,5,2,17,12,176,23,0,0,0.23529411764705882,4,8
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,MaterialStatType,5,0,2,2,19,4,0,0,0.0,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,UpdateMaterialStatsPacket,2,0,6,4,62,9,0,0,0.6666666666666666,3,4
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,ComplexTestStats,4,0,4,4,22,4,0,2,0.75,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,MaterialStatsManagerTest,5,0,10,0,87,10,0,0,0.0,0,6
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,UpdateMaterialStatsPacketTest,2,1,3,0,29,3,0,0,0.0,0,9
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,MaterialTraits,4,0,11,9,152,23,0,0,0.2727272727272727,7,3
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,Builder,2,0,5,5,77,13,0,0,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,MaterialTraitsManager,5,1,12,9,107,15,0,0,0.25,4,8
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,UpdateMaterialTraitsPacket,1,0,3,3,23,4,0,0,0.6666666666666666,3,3
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,MaterialTraitsManagerTest,5,0,8,0,139,8,0,0,0.25,0,8
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,UpdateMaterialTraitsPacketTest,2,2,2,0,57,2,0,0,1.0,0,7
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.data,FloatMultiplier,2,0,4,3,58,10,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.data,ModifierMaxLevel,3,0,1,1,40,6,0,0,0.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.data,VanillaMaxLevel,2,0,1,1,33,6,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,ComposableModifier,9,1,16,13,168,28,0,0,0.25,4,10
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,Builder,4,0,3,3,36,4,0,0,0.0,4,3
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,ConditionalDamageModifier,5,1,9,9,100,17,0,0,0.0,1,6
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,ConditionalMiningSpeedModifier,4,1,8,8,51,9,0,0,0.25,1,5
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,EnchantmentModifier,4,1,10,10,89,17,0,0,0.0,4,5
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,ExtraModifier,9,1,12,12,96,12,0,0,0.16666666666666666,1,5
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,Builder,4,0,2,2,22,2,0,0,0.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,InventoryMenuModifier,1,1,8,7,35,9,0,0,1.0,1,7
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,LootModifier,5,1,11,10,85,17,0,0,0.18181818181818182,1,6
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,MobDisguiseModifier,3,2,3,3,41,7,0,0,0.6666666666666666,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,MobEffectModifier,13,1,13,11,136,20,0,0,0.46153846153846156,1,9
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,Builder,6,0,2,2,28,2,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,StatBoostModifier,18,1,23,22,309,53,0,0,0.2608695652173913,1,10
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,Builder,7,0,10,9,98,10,0,0,0.5,0,4
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,SwappableExtraSlotModifier,8,1,14,14,142,25,0,0,0.5,1,4
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,Builder,3,0,3,3,28,3,0,0,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.hook,ArmorWalkModifierHook,2,0,3,1,30,3,0,0,-1.0,2,3
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.hook,BlockTransformModifierHook,2,0,4,1,44,5,0,0,-1.0,3,4
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.hook,BowAmmoModifierHook,1,0,5,0,145,27,0,0,-1.0,4,5
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.hook,ConditionalStatModifierHook,2,0,5,1,46,6,0,0,-1.0,8,5
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.hook,DisplayNameModifierHook,0,0,3,1,20,3,0,0,-1.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.hook,EffectiveLevelModifierHook,0,0,3,1,19,3,0,0,-1.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.hook,ElytraFlightModifierHook,2,0,3,1,28,3,0,0,-1.0,2,3
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.hook,EquipmentChangeModifierHook,0,0,7,3,40,7,0,0,-1.0,1,3
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.hook,HarvestEnchantmentsModifierHook,2,0,3,1,26,3,0,0,-1.0,2,4
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.hook,KeybindInteractModifierHook,2,0,5,2,41,5,0,0,-1.0,2,3
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.hook,LootingModifierHook,2,0,4,1,46,5,0,0,-1.0,4,4
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.hook,PlantHarvestModifierHook,2,0,3,1,31,3,0,0,-1.0,2,3
